NNS	aborigine	aborigines
IN	in	in
JJ	fringed	fringed
CC	and	and
JJ	beaded	beaded
NN	buckskin	buckskin
NNS	moccasin	moccasins
CC	and	and
NNS	leggin	leggins
VBN	seat	seated
IN	on	on
DT	a	a
NN	bench	bench
IN	with	with
PRP$	she	her
JJ	pretty	pretty
NNS	wares	wares
IN	about	about
PRP$	she	her
PRP	she	She
VBD	have	had
RB	just	just
VBN	carve	carved
RP	out	out
DT	a	a
JJ	wooden	wooden
NN	chief	chief
WDT	that	that
VBD	have	had
DT	a	a
JJ	strong	strong
NN	family	family
NN	resemblance	resemblance
TO	to	to
DT	a	a
NNS	clothes	clothes
NN	pin	pin
CC	and	and
VBD	be	was
RB	now	now
VBG	bore	boring
DT	a	a
NN	hole	hole
IN	through	through
PRP$	he	his
NN	abdomen	abdomen
TO	to	to
VB	put	put
PRP$	he	his
NN	bow	bow
IN	through	through
PRP	I	I
VBD	hesitate	hesitated
DT	a	a
NN	moment	moment
CC	and	and
RB	then	then
VBD	address	addressed
PRP	she	her
VBZ	be	Is
DT	the	the
NN	heart	heart
IN	of	of
DT	the	the
NN	forest	forest
NN	maiden	maiden
NN	heavy	heavy
VBZ	be	Is
DT	the	the
NN	laughing	Laughing
RB	tadpole	Tadpole
JJ	lonely	lonely
VBZ	do	Does
PRP	she	she
VB	mourn	mourn
IN	over	over
DT	the	the
VBN	extinguish	extinguished
NN	council	council
NNS	fire	fires
IN	of	of
PRP$	she	her
NN	race	race
CC	and	and
DT	the	the
VBN	vanish	vanished
NN	glory	glory
IN	of	of
PRP$	she	her
NNS	ancestor	ancestors
CC	or	Or
VBZ	do	does
PRP$	she	her
JJ	sad	sad
NN	spirit	spirit
VB	wander	wander
RB	afar	afar
IN	toward	toward
DT	the	the
NN	hunting	hunting
NNS	grounds	grounds
VBP	whither	whither
PRP$	she	her
NNP	brave	brave
NN	gobbler	Gobbler
IN	of	of
DT	the	the
NNS	lightning	Lightnings
VBZ	be	is
VBN	go	gone
WRB	why	Why
VBZ	be	is
PRP$	my	my
NN	daughter	daughter
JJ	silent	silent
VBZ	have	Has
PRP	she	she
VB	aught	aught
IN	against	against
DT	the	the
JJ	paleface	paleface
NN	stranger	stranger
DT	the	The
NNP	maiden	maiden
VBD	say	said
NNP	Faix	Faix
DT	a	an
VBZ	be	is
PRP	it	it
NNP	Biddy	Biddy
NNP	Malone	Malone
PRP	ye	ye
VB	dare	dare
TO	to	to
VB	be	be
JJ	callin	callin
NNS	name	names
VBP	lave	Lave
DT	this	this
CC	or	or
PRP	I	I
VBP	ll	ll
JJ	shy	shy
PRP$	you	your
JJ	lean	lean
NN	carcass	carcass
IN	over	over
DT	the	the
NN	cataract	cataract
PRP	ye	ye
VBG	snivel	sniveling
NNP	blaggard	blaggard
PRP	I	I
VBD	adjourn	adjourned
IN	from	from
EX	there	there
RB	also	also
VB	confound	Confound
DT	these	these
NNPS	Indians	Indians
PRP	I	I
VBD	say	said
PRP	they	They
VBD	tell	told
PRP	I	me
PRP	they	they
VBD	be	were
JJ	tame	tame
CC	but	but
IN	if	if
NNS	appearance	appearances
VBP	go	go
IN	for	for
NN	anything	anything
PRP	I	I
MD	should	should
VB	say	say
PRP	they	they
VBD	be	were
DT	all	all
IN	on	on
DT	the	the
NN	war	war
NN	path	path
PRP	I	I
VBD	make	made
CD	one	one
JJR	more	more
NN	attempt	attempt
TO	to	to
VB	fraternize	fraternize
IN	with	with
PRP	they	them
CC	and	and
RB	only	only
CD	one	one
PRP	I	I
VBD	come	came
IN	upon	upon
DT	a	a
NN	camp	camp
IN	of	of
PRP	they	them
VBD	gather	gathered
IN	in	in
DT	the	the
NN	shade	shade
IN	of	of
DT	a	a
JJ	great	great
NN	tree	tree
VBG	make	making
NNP	wam	wam
NNP	pum	pum
CC	and	and
NNS	moccasin	moccasins
CC	and	and
VBD	address	addressed
PRP	they	them
IN	in	in
DT	the	the
NN	language	language
IN	of	of
NN	friendship	friendship
JJ	noble	Noble
JJ	red	Red
NNS	man	Men
NNPS	Braves	Braves
NNP	Grand	Grand
NNP	Sachems	Sachems
NNP	War	War
NNP	Chiefs	Chiefs
NNP	Squaws	Squaws
CC	and	and
JJ	high	High
NN	muck	Muck
DT	a	a
NNS	muck	Mucks
DT	the	the
JJ	pale	pale
NN	face	face
IN	from	from
DT	the	the
NN	land	land
IN	of	of
DT	the	the
NN	setting	setting
NN	sun	sun
VBZ	greet	greets
PRP	you	you
PRP	you	You
JJ	beneficent	Beneficent
NN	polecat	Polecat
PRP	you	you
NN	devourer	Devourer
IN	of	of
NN	moun	Moun
NNS	tain	tains
PRP	you	you
VBG	roar	Roaring
IN	thundergust	Thundergust
PRP	you	you
NNP	Bully	Bully
NNP	Boy	Boy
IN	with	with
DT	a	a
NN	glass	Glass
NN	eye	eye
DT	the	the
NN	paleface	paleface
IN	from	from
IN	beyond	beyond
DT	the	the
JJ	great	great
NNS	water	waters
VBZ	greet	greets
PRP	you	you
DT	all	all
NN	war	War
CC	and	and
NN	pestilence	pestilence
VBP	have	have
VBN	thin	thinned
PRP$	you	your
NNS	rank	ranks
CC	and	and
VBD	destroy	destroyed
PRP$	you	your
RB	once	once
JJ	proud	proud
NN	nation	nation
NN	poker	Poker
CC	and	and
CD	seven	seven
RB	up	up
CC	and	and
DT	a	a
JJ	vain	vain
JJ	modern	modern
NN	expense	expense
IN	for	for
NN	soap	soap
JJ	unknown	unknown
TO	to	to
PRP$	you	your
JJ	glorious	glorious
NNS	ancestor	ancestors
VBP	have	have
VBN	deplete	depleted
PRP$	you	your
NNS	purse	purses
NN	appropriat	Appropriat
NNP	ing	ing
IN	in	in
PRP$	you	your
NN	simplicity	simplicity
DT	the	the
NN	property	property
IN	of	of
NNS	other	others
VBZ	have	has
VBN	get	gotten
PRP	you	you
IN	into	into
NN	trouble	trouble
VBG	misrepresent	Misrepresenting
NNS	fact	facts
IN	in	in
PRP$	you	your
JJ	simple	simple
NN	innocence	innocence
VBZ	have	has
VBN	damage	damaged
PRP$	you	your
NN	reputa	reputa
NN	tion	tion
IN	with	with
DT	the	the
JJ	soulless	soulless
NN	usurper	usurper
NN	trading	Trading
IN	for	for
CD	forty	forty
NN	rod	rod
NN	whisky	whisky
TO	to	to
VB	enable	enable
PRP	you	you
TO	to	to
VB	get	get
JJ	drunk	drunk
CC	and	and
JJ	happy	happy
CC	and	and
JJ	tomahawk	tomahawk
PRP$	you	your
NNS	family	families
VBZ	have	has
VBN	play	played
DT	the	the
RB	ever	ever
JJ	lasting	lasting
NN	mischief	mischief
IN	with	with
DT	the	the
JJ	picturesque	picturesque
NN	pomp	pomp
IN	of	of
PRP$	you	your
NN	dress	dress
CC	and	and
RB	here	here
PRP	you	you
VBP	be	are
IN	in	in
DT	the	the
JJ	broad	broad
NN	light	light
IN	of	of
DT	the	the
JJ	nineteenth	nineteenth
NN	century	century
VBN	get	gotten
RP	up	up
IN	like	like
DT	the	the
NN	ragtag	ragtag
CC	and	and
NN	bobtail	bobtail
IN	of	of
DT	the	the
NN	purlieus	purlieus
IN	of	of
NNP	New	New
NNP	York	York
IN	for	For
NN	shame	shame
VB	remember	Remember
PRP$	you	your
NNS	ancestor	ancestors
VBP	recall	Recall
PRP$	they	their
JJ	mighty	mighty
NNS	deed	deeds
VBP	remember	Remember
NNP	Uncas	Uncas
CC	and	and
NNP	Red	Red
NN	jacket	Jacket
CC	and	and
NN	hole	Hole
IN	in	in
DT	the	the
NN	day	Day
CC	and	and
NN	whoopdedoodledo	Whoopdedoodledo
VBP	emulate	Emulate
PRP$	they	their
NNS	achievement	achievements
VBP	unfurl	Unfurl
NNS	yourselve	yourselves
IN	under	under
PRP$	my	my
NN	banner	banner
JJ	noble	noble
NNS	savage	savages
JJ	illustrious	illustrious
NN	gutter	gutter
VBZ	snipe	snipes
RP	down	Down
NN	wid	wid
PRP	he	him
VBP	scoop	Scoop
DT	the	the
NNP	blaggard	blaggard
VBP	burn	Burn
PRP	he	him
VB	hang	Hang
PRP	he	him
JJ	dhround	Dhround
PRP	he	him
PRP	it	It
VBD	be	was
DT	the	the
JJS	quickest	quickest
NN	operation	operation
WDT	that	that
RB	ever	ever
VBD	be	was
PRP	I	I
RB	simply	simply
VBD	see	saw
DT	a	a
JJ	sudden	sudden
NN	flash	flash
IN	in	in
DT	the	the
NN	air	air
IN	of	of
NNS	club	clubs
NN	brick	brick
NNS	bat	bats
NNS	fist	fists
NN	bead	bead
NNS	basket	baskets
CC	and	and
NNS	moccasin	moccasins
DT	a	a
JJ	single	single
NN	flash	flash
CC	and	and
PRP	they	they
DT	all	all
VBD	appear	appeared
TO	to	to
VB	hit	hit
PRP	I	me
IN	at	at
RB	once	once
CC	and	and
RB	no	no
CD	two	two
IN	of	of
PRP	they	them
IN	in	in
DT	the	the
JJ	same	same
NN	place	place
IN	in	In
DT	the	the
JJ	next	next
NN	instant	instant
DT	the	the
JJ	entire	entire
NN	tribe	tribe
VBD	be	was
IN	upon	upon
PRP	I	me
PRP	they	They
VBD	tear	tore
PDT	half	half
DT	the	the
NNS	clothes	clothes
IN	off	off
PRP	I	me
PRP	they	they
VBD	break	broke
PRP$	my	my
NNS	arm	arms
CC	and	and
NNS	leg	legs
PRP	they	they
VBD	give	gave
PRP	I	me
DT	a	a
NN	thump	thump
WDT	that	that
VBD	dent	dented
DT	the	the
NN	top	top
IN	of	of
PRP$	my	my
NN	head	head
IN	till	till
PRP	it	it
MD	would	would
VB	hold	hold
NN	coffee	coffee
IN	like	like
DT	a	a
NN	saucer	saucer
CC	and	and
TO	to	to
NNP	crown	crown
PRP$	they	their
JJ	disgraceful	disgraceful
NNS	proceedings	proceedings
CC	and	and
VB	add	add
NN	insult	insult
TO	to	to
NN	injury	injury
PRP	they	they
VBD	throw	threw
PRP	I	me
IN	over	over
DT	the	the
NNP	Niagara	Niagara
NNP	Falls	Falls
CC	and	and
PRP	I	I
VBD	get	got
JJ	wet	wet
IN	about	About
CD	ninety	ninety
CC	or	or
DT	a	a
CD	hundred	hundred
NNS	foot	feet
IN	from	from
DT	the	the
JJ	top	top
DT	the	the
NNS	remains	remains
IN	of	of
PRP$	my	my
NN	vest	vest
VBN	catch	caught
IN	on	on
DT	a	a
VBG	project	projecting
NN	rock	rock
CC	and	and
PRP	I	I
VBD	be	was
RB	almost	almost
VBN	drown	drowned
IN	before	before
PRP	I	I
MD	could	could
VB	get	get
JJ	loose	loose
PRP	I	I
RB	finally	finally
VBD	fall	fell
CC	and	and
VBD	bring	brought
RP	up	up
IN	in	in
DT	a	a
NN	world	world
IN	of	of
JJ	white	white
NN	foam	foam
IN	at	at
DT	the	the
NN	foot	foot
IN	of	of
DT	the	the
NN	fall	Fall
WP$	whose	whose
VBN	cell	celled
CC	and	and
RB	bubbly	bubbly
NNS	mass	masses
VBD	tower	towered
RP	up	up
JJ	several	several
NNS	inch	inches
IN	above	above
PRP$	my	my
NN	head	head
IN	of	Of
NN	course	course
PRP	I	I
VBD	get	got
IN	into	into
DT	the	the
NNP	eddy	eddy
PRP	I	I
VBD	sail	sailed
NN	round	round
CC	and	and
NN	round	round
IN	in	in
PRP	it	it
CD	forty	forty
CD	four	four
NNS	time	times
VBG	chase	chasing
DT	a	a
NN	chip	chip
CC	and	and
VBG	gain	gaining
IN	on	on
PRP	it	it
DT	each	each
NN	round	round
NN	trip	trip
DT	a	a
NN	half	half
NN	mile	mile
VBP	reach	reach
NNP	ing	ing
IN	for	for
DT	the	the
JJ	same	same
NNP	bush	bush
IN	on	on
DT	the	the
NN	bank	bank
CD	forty	forty
CD	four	four
NNS	time	times
CC	and	and
RB	just	just
RB	exactly	exactly
VBG	miss	missing
PRP	it	it
IN	by	by
DT	a	a
NN	hair	hair
NNS	s	s
NN	breadth	breadth
DT	every	every
NN	time	time
IN	at	At
JJ	last	last
DT	a	a
NN	man	man
VBD	walk	walked
RB	down	down
CC	and	and
VBD	sit	sat
RP	down	down
RB	close	close
TO	to	to
DT	that	that
NNP	bush	bush
CC	and	and
VBD	put	put
DT	a	a
NN	pipe	pipe
IN	in	in
PRP$	he	his
NN	mouth	mouth
CC	and	and
VBD	light	lit
DT	a	a
NN	match	match
CC	and	and
VBD	follow	followed
PRP	I	me
IN	with	with
CD	one	one
NN	eye	eye
CC	and	and
VBD	keep	kept
DT	the	the
JJ	other	other
IN	on	on
DT	the	the
NN	match	match
IN	while	while
PRP	he	he
JJ	sheltered	sheltered
PRP	it	it
IN	in	in
PRP$	he	his
NNS	hand	hands
IN	from	from
DT	the	the
NN	wind	wind
RB	presently	Presently
DT	a	a
NN	puff	puff
IN	of	of
NN	wind	wind
VBD	blow	blew
PRP	it	it
RP	out	out
DT	the	The
JJ	next	next
NN	time	time
PRP	I	I
VBD	sweep	swept
IN	around	around
PRP	he	he
VBD	say	said
VBD	get	Got
DT	a	a
NN	match	match
RB	yes	Yes
IN	in	in
PRP$	my	my
JJ	other	other
NN	vest	vest
VB	help	Help
PRP	I	me
RP	out	out
UH	please	please
RB	not	Not
IN	for	for
NNP	Joe	Joe
WRB	when	When
PRP	I	I
VBD	come	came
NN	round	round
RB	again	again
PRP	I	I
VBD	say	said
NN	excuse	Excuse
DT	the	the
RB	seemingly	seemingly
JJ	impertinent	impertinent
NN	curiosity	curiosity
IN	of	of
DT	a	a
VBG	drown	drowning
NN	man	man
CC	but	but
MD	will	will
PRP	you	you
VB	explain	explain
DT	this	this
JJ	singular	singular
NN	conduct	conduct
IN	of	of
PRP$	yours	yours
IN	with	With
NN	pleasure	pleasure
PRP	I	I
VBP	be	am
DT	the	the
NNP	coroner	coroner
NNP	Don	Don
NN	t	t
NN	hurry	hurry
IN	on	on
PRP$	my	my
NN	account	account
PRP	I	I
MD	can	can
VB	wait	wait
IN	for	for
PRP	you	you
CC	but	But
PRP	I	I
VBP	wish	wish
PRP	I	I
VBD	have	had
DT	a	a
NN	match	match
PRP	I	I
VBD	say	said
VB	take	Take
PRP$	my	my
NN	place	place
CC	and	and
PRP	I	I
VBP	ll	ll
VB	go	go
CC	and	and
VB	get	get
PRP	you	you
PRP	one	one
PRP	he	He
VBD	decline	declined
DT	this	This
NN	lack	lack
IN	of	of
NN	confidence	confidence
IN	on	on
PRP$	he	his
NN	part	part
VBD	create	created
DT	a	a
NN	coldness	coldness
IN	between	between
PRP	we	us
CC	and	and
IN	from	from
DT	that	that
NN	time	time
RB	forward	forward
PRP	I	I
VBD	avoid	avoided
PRP	he	him
PRP	it	It
VBD	be	was
PRP$	my	my
NN	idea	idea
IN	in	in
NN	case	case
NN	anything	anything
VBD	happen	happened
TO	to	to
PRP	I	me
TO	to	to
RB	so	so
VB	time	time
DT	the	the
NN	occurrence	occurrence
IN	as	as
TO	to	to
VB	throw	throw
PRP$	my	my
NN	custom	custom
IN	into	into
DT	the	the
NNS	hand	hands
IN	of	of
DT	the	the
NNP	oppo	oppo
NNP	sition	sition
NN	coroner	coroner
IN	over	over
IN	on	on
DT	the	the
JJ	american	American
NN	side	side
IN	at	At
JJ	last	last
DT	a	a
NN	policeman	policeman
VBD	come	came
RB	along	along
CC	and	and
VBN	arrest	arrested
PRP	I	me
IN	for	for
VBG	disturb	disturbing
DT	the	the
NN	peace	peace
IN	by	by
VBG	yell	yelling
IN	at	at
NNS	people	people
IN	on	on
NN	shore	shore
IN	for	for
NN	help	help
DT	the	The
NN	judge	judge
VBN	fine	fined
PRP	I	me
CC	but	but
PRP	I	I
VBD	have	had
DT	the	the
NN	advantage	advantage
IN	of	of
PRP	he	him
PRP$	my	My
NN	money	money
VBD	be	was
IN	with	with
PRP$	my	my
NNS	pantaloons	pantaloons
CC	and	and
PRP$	my	my
NNS	pantaloons	pantaloons
VBD	be	were
IN	with	with
DT	the	the
NNPS	Indians	Indians
RB	thus	Thus
PRP	I	I
VBD	escape	escaped
PRP	I	I
VBP	be	am
RB	now	now
VBG	lie	lying
IN	in	in
DT	a	a
RB	very	very
JJ	critical	critical
NN	condition	condition
IN	at	At
JJS	least	least
PRP	I	I
VBP	be	am
VBG	lie	lying
RB	anyway	anyway
JJ	critical	critical
CC	or	or
RB	not	not
JJ	critical	critical
PRP	I	I
VBP	be	am
VBN	hurt	hurt
DT	all	all
IN	over	over
CC	but	but
PRP	I	I
MD	can	can
RB	not	not
VB	tell	tell
DT	the	the
JJ	full	full
NN	extent	extent
RB	yet	yet
IN	because	because
DT	the	the
NN	doctor	doctor
VBZ	be	is
RB	not	not
VBN	do	done
VBG	take	taking
NN	inventory	inventory
PRP	he	He
MD	will	will
VB	make	make
RP	out	out
PRP$	my	my
JJ	manifest	manifest
DT	this	this
NN	evening	evening
RB	however	However
RB	thus	thus
RB	far	far
PRP	he	he
VBZ	think	thinks
RB	only	only
CD	sixteen	sixteen
IN	of	of
PRP$	my	my
NNS	wound	wounds
VBP	be	are
JJ	fatal	fatal
PRP	I	I
VBP	don	don
NN	t	t
VB	mind	mind
DT	the	the
NNS	other	others
IN	upon	Upon
VBG	regain	regaining
PRP$	my	my
JJ	right	right
NN	mind	mind
NN	i	I
VBD	say	said
PRP	it	It
VBZ	be	is
DT	a	an
JJ	awful	awful
JJ	savage	savage
NN	tribe	tribe
IN	of	of
NNPS	Indians	Indians
WDT	that	that
VBP	do	do
DT	the	the
NN	bead	bead
NN	work	work
CC	and	and
NNS	moccasin	moccasins
IN	for	for
NNP	Niagara	Niagara
VBZ	fall	Falls
NN	doctor	doctor
WRB	where	Where
VBP	be	are
PRP	they	they
IN	from	from
NNP	Limerick	Limerick
PRP$	my	my
NN	son	son
NN	end	END
